"hscode"	"Duty"	"import_euro_kg"	"anti-dumping"	"description_hscode"	"description_en_chinois"	"date_search"	"lien"
"2821100000"	" 4,6 %          "	"1.23"		"Section VI - (Chapters 28...38) - Products of the chemical or allied industries / INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OF RADIOACTIVE ELEMENTS OR OF ISOTOPES / I. CHEMICAL ELEMENTS / II. INORGANIC ACIDS AND INORGANIC OXYGEN COMPOUNDS OF NON-METALS / III. HALOGEN OR SULPHUR COMPOUNDS OF NON-METALS / IV. INORGANIC BASES AND OXIDES, HYDROXIDES AND PEROXIDES OF METALS / Iron oxides and hydroxides; earth colours containing 70 % or more by weight of combined iron evaluated as Fe2O3- Iron oxides and hydroxides / "	"第六节-（第28…38章）-化学或相关行业的产品/无机化学品；贵金属、稀土金属、放射性元素或同位素的有机或无机化合物/I.化学元素/II。非金属的无机酸和无机氧化合物/III.非金属的卤素或硫化合物/IV.金属的无机碱和氧化物、氢氧化物和过氧化物/氧化铁和氢氧化物；按重量计算，含有70%或以上结合铁的地球色素，评估为Fe2O3-氧化铁和氢氧化物/"	"2022-07-05"	"https://eservices.minfin.fgov.be/extTariffBrowser/Measure?cnCode=2821100000&country=29422&trade=0&cssfile=tarbro&date=2022-07-05&lang=EN&page=1"
"3104900000"	" 0 %          "	"1.44"		"Section VI - (Chapters 28...38) - Products of the chemical or allied industries / FERTILISERS / Mineral or chemical fertilisers, potassic / - Other / "	"第六节-（第28…38章）-化工或相关行业的产品/化肥/矿物或化肥、钾肥/其他/"	"2022-07-05"	"https://eservices.minfin.fgov.be/extTariffBrowser/Measure?cnCode=3104900000&country=29422&trade=0&cssfile=tarbro&date=2022-07-05&lang=EN&page=1"
"5105400000"	" 2 %          "	"19.57"		"Section XI - (Chapters 50...63) - Textiles and textile articles / WOOL, FINE OR COARSE ANIMAL HAIR; HORSEHAIR YARN AND WOVEN FABRIC / Wool and fine or coarse animal hair, carded or combed (including combed wool in fragments) / - Coarse animal hair, carded or combed / "	"第XI节-（第50…63章）-纺织品和纺织制品/羊毛、动物细毛或粗毛；梳理或精梳的马鬃纱和机织物/羊毛和细或粗动物毛（包括碎块精梳羊毛）/-粗动物毛，梳理或精梳/"	"2022-07-05"	"https://eservices.minfin.fgov.be/extTariffBrowser/Measure?cnCode=5105400000&country=29422&trade=0&cssfile=tarbro&date=2022-07-05&lang=EN&page=1"
"4016100090"	" 3,5 %          "	"5.59"		"Section VII - (Chapters 39 & 40) - Plastics and articles thereof; rubber and articles thereof / RUBBER AND ARTICLES THEREOF / Other articles of vulcanised rubber other than hard rubber / - Of cellular rubber / - - Other / "	"第七节-（第39章和第40章）-塑料及其制品；橡胶及其制品/橡胶及其制品/硬质橡胶以外的其他硫化橡胶制品/-多孔橡胶/-其他/"	"20220623"	"https://eservices.minfin.fgov.be/extTariffBrowser/Measure?cnCode=4016100090&country=29422&trade=0&cssfile=tarbro&date=20220623&lang=EN&page=1"
"4016100090"	" 3,5 %          "	"5.59"		"Section VII - (Chapters 39 & 40) - Plastics and articles thereof; rubber and articles thereof / RUBBER AND ARTICLES THEREOF / Other articles of vulcanised rubber other than hard rubber / - Of cellular rubber / - - Other / "	"第七节-（第39章和第40章）-塑料及其制品；橡胶及其制品/橡胶及其制品/硬质橡胶以外的其他硫化橡胶制品/-多孔橡胶/-其他/"	"20220630"	"https://eservices.minfin.fgov.be/extTariffBrowser/Measure?cnCode=4016100090&country=29422&trade=0&cssfile=tarbro&date=20220623&lang=EN&page=1"
"7226110096"	" 0 %          "	"2.45"	"anti-dumping"	"Section XV - (Chapters 72...83) - Base metals and articles of base metal / IRON AND STEEL / I. PRIMARY MATERIALS; PRODUCTS IN GRANULAR OR POWDER FORM / II. IRON AND NON-ALLOY STEEL / III. STAINLESS STEEL / IV. OTHER ALLOY STEEL; HOLLOW DRILL BARS AND RODS, OF ALLOY OR NON-ALLOY STEEL / Flat-rolled products of other alloy steel, of a width of less than 600 mm / - Of silicon-electrical steel / - - Grain-oriented / - - - Of a width not exceeding 500 mm / - - - - Of a thickness exceeding 0,16 mm / - - - - - With a maximum core loss higher than 1,05 W/kg / "	"第十五节-（第72…83章）-贱金属和贱金属/钢铁制品/I.原材料；粒状或粉末状产品/II。铁和非合金钢/III.不锈钢/IV.其他合金钢；合金或非合金钢/其他合金钢扁轧制品制空心钻杆和杆，宽度小于600 mm/-硅钢/-晶粒取向/-宽度不超过500 mm/-厚度超过0.16 mm/-最大铁芯损耗大于1.05 W/kg/"	"20220623"	"https://eservices.minfin.fgov.be/extTariffBrowser/Measure?cnCode=7226110096&country=29422&trade=0&cssfile=tarbro&date=20220623&lang=EN&page=1"
"7318156860"	" 3,7 %          "	"1.88"	"anti-dumping"	"Section XV - (Chapters 72...83) - Base metals and articles of base metal / ARTICLES OF IRON OR STEEL / Screws, bolts, nuts, coach screws, screw hooks, rivets, cotters, cotter pins, washers (including spring washers) and similar articles, of iron or steel / - Threaded articles / - - Other screws and bolts, whether or not with their nuts or washers / - - - Other / - - - - With heads / - - - - - Hexagonal-socket heads / - - - - - - Other / - - - - - - - Other / - - - - - - - - For use in certain types of aircraft / "	"第十五节-（第72…83章）-贱金属和贱金属制品/钢铁制品/螺钉、螺栓、螺母、大客车螺钉、螺丝钩、铆钉、开口销、开口销、垫圈（包括弹簧垫圈）和类似的钢铁制品/-螺纹制品/-其他螺钉和螺栓，无论是否带螺母或垫圈/-其他/-带头/-内六角头/-其他/-其他/-其他/--用于某些类型的飞机/"	"20220623"	"https://eservices.minfin.fgov.be/extTariffBrowser/Measure?cnCode=7318156860&country=29422&trade=0&cssfile=tarbro&date=20220623&lang=EN&page=1"
"7226110016"	" 0 %          "	"2.45"	"anti-dumping"	"Section XV - (Chapters 72...83) - Base metals and articles of base metal / IRON AND STEEL / I. PRIMARY MATERIALS; PRODUCTS IN GRANULAR OR POWDER FORM / II. IRON AND NON-ALLOY STEEL / III. STAINLESS STEEL / IV. OTHER ALLOY STEEL; HOLLOW DRILL BARS AND RODS, OF ALLOY OR NON-ALLOY STEEL / Flat-rolled products of other alloy steel, of a width of less than 600 mm / - Of silicon-electrical steel / - - Grain-oriented / - - - Of a width exceeding 500 mm / - - - - Of a thickness exceeding 0,16 mm / - - - - - With a maximum core loss higher than 1,05 W/kg / "	"第十五节-（第72…83章）-贱金属和贱金属/钢铁制品/I.原材料；粒状或粉末状产品/II。铁和非合金钢/III.不锈钢/IV.其他合金钢；合金或非合金钢/其他合金钢扁轧制品制空心钻杆和杆，宽度小于600 mm/-硅钢/-晶粒取向/-宽度超过500 mm/-厚度超过0.16 mm/-最大铁芯损耗大于1.05 W/kg/"	"20220623"	"https://eservices.minfin.fgov.be/extTariffBrowser/Measure?cnCode=7226110016&country=29422&trade=0&cssfile=tarbro&date=20220623&lang=EN&page=1"
"7226110014"	" 0 %          "	"2.45"	"anti-dumping"	"Section XV - (Chapters 72...83) - Base metals and articles of base metal / IRON AND STEEL / I. PRIMARY MATERIALS; PRODUCTS IN GRANULAR OR POWDER FORM / II. IRON AND NON-ALLOY STEEL / III. STAINLESS STEEL / IV. OTHER ALLOY STEEL; HOLLOW DRILL BARS AND RODS, OF ALLOY OR NON-ALLOY STEEL / Flat-rolled products of other alloy steel, of a width of less than 600 mm / - Of silicon-electrical steel / - - Grain-oriented / - - - Of a width exceeding 500 mm / - - - - Of a thickness exceeding 0,16 mm / - - - - - With a maximum core loss higher than 0.9 W/kg but not higher than 1,05 W/kg / "	"第十五节-（第72…83章）-贱金属和贱金属/钢铁制品/I.原材料；粒状或粉末状产品/II。铁和非合金钢/III.不锈钢/IV.其他合金钢；合金或非合金钢/其他合金钢扁轧制品制空心钻杆和杆，宽度小于600 mm/-硅钢/-晶粒取向/-宽度超过500 mm/-厚度超过0.16 mm/-最大铁芯损耗大于0.9 W/kg但不大于1.05 W/kg/"	"20220623"	"https://eservices.minfin.fgov.be/extTariffBrowser/Measure?cnCode=7226110014&country=29422&trade=0&cssfile=tarbro&date=20220623&lang=EN&page=1"
"7226110094"	" 0 %          "	"2.45"	"anti-dumping"	"Section XV - (Chapters 72...83) - Base metals and articles of base metal / IRON AND STEEL / I. PRIMARY MATERIALS; PRODUCTS IN GRANULAR OR POWDER FORM / II. IRON AND NON-ALLOY STEEL / III. STAINLESS STEEL / IV. OTHER ALLOY STEEL; HOLLOW DRILL BARS AND RODS, OF ALLOY OR NON-ALLOY STEEL / Flat-rolled products of other alloy steel, of a width of less than 600 mm / - Of silicon-electrical steel / - - Grain-oriented / - - - Of a width not exceeding 500 mm / - - - - Of a thickness exceeding 0,16 mm / - - - - - With a maximum core loss higher than 0.9 W/kg but not higher than 1,05 W/kg / "	"第十五节-（第72…83章）-贱金属和贱金属/钢铁制品/I.原材料；粒状或粉末状产品/II。铁和非合金钢/III.不锈钢/IV.其他合金钢；合金或非合金钢/其他合金钢扁轧制品制空心钻杆和杆，宽度小于600 mm/-硅钢/-晶粒取向/-宽度不超过500 mm/-厚度超过0.16 mm/-最大铁芯损耗大于0.9 W/kg但不大于1.05 W/kg/"	"20220623"	"https://eservices.minfin.fgov.be/extTariffBrowser/Measure?cnCode=7226110094&country=29422&trade=0&cssfile=tarbro&date=20220623&lang=EN&page=1"
"7226110092"	" 0 %          "	"2.45"	"anti-dumping"	"Section XV - (Chapters 72...83) - Base metals and articles of base metal / IRON AND STEEL / I. PRIMARY MATERIALS; PRODUCTS IN GRANULAR OR POWDER FORM / II. IRON AND NON-ALLOY STEEL / III. STAINLESS STEEL / IV. OTHER ALLOY STEEL; HOLLOW DRILL BARS AND RODS, OF ALLOY OR NON-ALLOY STEEL / Flat-rolled products of other alloy steel, of a width of less than 600 mm / - Of silicon-electrical steel / - - Grain-oriented / - - - Of a width not exceeding 500 mm / - - - - Of a thickness exceeding 0,16 mm / - - - - - With a maximum core loss not higher than 0.9 W/kg / "	"第十五节-（第72…83章）-贱金属和贱金属/钢铁制品/I.原材料；粒状或粉末状产品/II。铁和非合金钢/III.不锈钢/IV.其他合金钢；合金或非合金钢/其他合金钢扁轧制品制空心钻杆和杆，宽度小于600 mm/-硅钢/-晶粒取向/-宽度不超过500 mm/-厚度超过0.16 mm/-最大铁芯损耗不超过0.9 W/kg/"	"20220623"	"https://eservices.minfin.fgov.be/extTariffBrowser/Measure?cnCode=7226110092&country=29422&trade=0&cssfile=tarbro&date=20220623&lang=EN&page=1"
"4016100010"		"5.59"		"Section VII - (Chapters 39 & 40) - Plastics and articles thereof; rubber and articles thereof / RUBBER AND ARTICLES THEREOF / Other articles of vulcanised rubber other than hard rubber / - Of cellular rubber / - - For technical uses, for use in civil aircraft / "	"第七节-（第39章和第40章）-塑料及其制品；橡胶及其制品/橡胶及其制品/除硬质橡胶外的其他硫化橡胶制品/-多孔橡胶/-技术用，民用飞机用/"		"https://eservices.minfin.fgov.be/extTariffBrowser/Measure?cnCode=4016100010&country=29422&trade=0&cssfile=tarbro&date=20220623&lang=EN&page=1"
"7318156890"	" 3,7 %          "	"1.88"	"anti-dumping"	"Section XV - (Chapters 72...83) - Base metals and articles of base metal / ARTICLES OF IRON OR STEEL / Screws, bolts, nuts, coach screws, screw hooks, rivets, cotters, cotter pins, washers (including spring washers) and similar articles, of iron or steel / - Threaded articles / - - Other screws and bolts, whether or not with their nuts or washers / - - - Other / - - - - With heads / - - - - - Hexagonal-socket heads / - - - - - - Other / - - - - - - - Other / - - - - - - - - Other / "	"第十五节-（第72…83章）-贱金属和贱金属制品/钢铁制品/螺钉、螺栓、螺母、大客车螺钉、螺丝钩、铆钉、开口销、开口销、垫圈（包括弹簧垫圈）和类似的钢铁制品/-螺纹制品/-其他螺钉和螺栓，无论是否带螺母或垫圈/-其他/-带头/-内六角头/-其他/-其他/-其他/-其他/"	"20220623"	"https://eservices.minfin.fgov.be/extTariffBrowser/Measure?cnCode=7318156890&country=29422&trade=0&cssfile=tarbro&date=20220623&lang=EN&page=1"
"7226110012"	" 0 %          "	"2.45"	"anti-dumping"	"Section XV - (Chapters 72...83) - Base metals and articles of base metal / IRON AND STEEL / I. PRIMARY MATERIALS; PRODUCTS IN GRANULAR OR POWDER FORM / II. IRON AND NON-ALLOY STEEL / III. STAINLESS STEEL / IV. OTHER ALLOY STEEL; HOLLOW DRILL BARS AND RODS, OF ALLOY OR NON-ALLOY STEEL / Flat-rolled products of other alloy steel, of a width of less than 600 mm / - Of silicon-electrical steel / - - Grain-oriented / - - - Of a width exceeding 500 mm / - - - - Of a thickness exceeding 0,16 mm / - - - - - With a maximum core loss not higher than 0.9 W/kg / "	"第十五节-（第72…83章）-贱金属和贱金属/钢铁制品/I.原材料；粒状或粉末状产品/II。铁和非合金钢/III.不锈钢/IV.其他合金钢；合金或非合金钢/其他合金钢扁轧制品制空心钻杆和杆，宽度小于600 mm/-硅钢/-晶粒取向/-宽度超过500 mm/-厚度超过0.16 mm/-最大铁芯损耗不超过0.9 W/kg/"	"20220623"	"https://eservices.minfin.fgov.be/extTariffBrowser/Measure?cnCode=7226110012&country=29422&trade=0&cssfile=tarbro&date=20220623&lang=EN&page=1"
"7208519110"	" 0 %          "	"13.22"	"anti-dumping"	"Section XV - (Chapters 72...83) - Base metals and articles of base metal / IRON AND STEEL / I. PRIMARY MATERIALS; PRODUCTS IN GRANULAR OR POWDER FORM / II. IRON AND NON-ALLOY STEEL / Flat-rolled products of iron or non-alloy steel, of a width of 600 mm or more, hot-rolled, not clad, plated or coated / - Other, not in coils, not further worked than hot-rolled / - - Of a thickness exceeding 10 mm / - - - Of a thickness exceeding 10 mm but not exceeding 15 mm, of a width of / - - - - 2 050 mm or more / - - - - - Of non-alloy steel, excluding tool steel"	"第十五节-（第72…83章）-贱金属和贱金属/钢铁制品/I.原材料；粒状或粉末状产品/II。铁和非合金钢/宽度为600 mm或以上的铁或非合金钢扁轧产品，热轧，未包覆、电镀或涂层/-其他，未成卷，未进一步加工，热轧/-厚度超过10 mm/-厚度超过10 mm但不超过15 mm，宽度为2050 mm或以上的非合金钢，不包括工具钢"	"20220623"	"https://eservices.minfin.fgov.be/extTariffBrowser/Measure?cnCode=7208519110&country=29422&trade=0&cssfile=tarbro&date=20220623&lang=EN&page=1"
"7318156810"	" 3,7 %          "	"1.88"	"anti-dumping"	"Section XV - (Chapters 72...83) - Base metals and articles of base metal / ARTICLES OF IRON OR STEEL / Screws, bolts, nuts, coach screws, screw hooks, rivets, cotters, cotter pins, washers (including spring washers) and similar articles, of iron or steel / - Threaded articles / - - Other screws and bolts, whether or not with their nuts or washers / - - - Other / - - - - With heads / - - - - - Hexagonal-socket heads / - - - - - - Other / - - - - - - - Self-locking bolts and nuts (of the type ""Hi-Lok"") / "	"第十五节-（第72…83章）-贱金属和贱金属制品/钢铁制品/螺钉、螺栓、螺母、大客车螺钉、螺丝钩、铆钉、开口销、开口销、垫圈（包括弹簧垫圈）和类似的钢铁制品/-螺纹制品/-其他螺钉和螺栓，无论是否带螺母或垫圈/-其他/-带头/-内六角头/-其他/-自锁螺栓和螺母（Hi-Lok型）/"	"20220623"	"https://eservices.minfin.fgov.be/extTariffBrowser/Measure?cnCode=7318156810&country=29422&trade=0&cssfile=tarbro&date=20220623&lang=EN&page=1"
"5701909090"	" 3,5 %          "	"3.74"		"Section XI - (Chapters 50...63) - Textiles and textile articles / CARPETS AND OTHER TEXTILE FLOOR COVERINGS / Carpets and other textile floor coverings, knotted, whether or not made up / - Of other textile materials / - - Of other textile materials / - - - Other / "	"第XI节-（第50…63章）-纺织品和纺织品/地毯和其他铺地织物/地毯和其他铺地织物，无论是否由其他纺织材料制成/-其他纺织材料/-其他/"	"20220623"	"https://eservices.minfin.fgov.be/extTariffBrowser/Measure?cnCode=5701909090&country=29422&trade=0&cssfile=tarbro&date=20220623&lang=EN&page=1"
